Substrate ID,SMILES,sasa_area,sasa_volume,disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,ip,ea,homo,lumo,electrophilicity,nucleophilicity,electrofugality,nucleofugality,dipole_x,dipole_y,dipole_z,mass,radius,charge
108,OC1=C(C([H])=O)C(O)=CC([O-])=C1C,319.6757648323626,466.3960186934599,195.64758354807117,181.0999763147418,17.342341232241022,42.927647466187906,9.354070457192115,14.15518692221092,8.941540981286922,-0.4264593242030819,-0.425177693622973,4.3080871860798124,-9.30918692221092,13.617274108290731,0.2125462047928911,-0.8093652005687324,-0.7996606528513315,-0.3036199065585742,166.13083999999995,3.334102653032022,-2.0
109,OC1=C(C)C(OC)=C(C([H])=O)C(OC)=C1,376.1179467726839,568.886834937261,248.53343145225912,235.6480246178939,17.396083148895517,41.44608711607887,8.415280253119695,13.27327240060464,8.134901537173153,-0.4038314464607775,-0.39628414164307113,3.3393057690028556,-8.42727240060464,11.766578169607495,0.0504042318297028,-0.6925727016221745,0.27786945154995935,0.2061028971297061,195.19193999999987,4.14197745097618,-1.0
110,OC1=CC(O)=CC(C)=C1,289.6182135872116,405.1069753047804,175.51392439554846,156.01861529315025,16.273923296573344,40.250932164944686,8.75705397300366,13.475283476986428,7.267390504744009,-0.3958748531183318,-0.3817525181102982,2.4589139180661226,-8.629283476986428,11.088197395052548,0.03752341332211362,1.6864693718816617,1.6894998307407723,0.6259487307780705,123.12928000000002,2.933216725412088,-1.0
111,OC1=C(C)C(O)=CC(C)=C1,313.8093856679924,451.39437571598097,199.3021925174304,182.50230610310223,16.45166999936032,43.78068818835453,8.953332841449622,12.73400217734073,2.7421604370193218,-0.3696172317429627,-0.20880648951791067,0.41854817683847145,-7.888002177340731,8.306550354179203,2.52238773981915,1.0110608734358582,-0.1704129658208755,-0.029648599806830822,138.1637999999999,3.417614529625807,0.0
112,OC1=C(C(C)=O)C=CC(OC)=C1C,363.17928719707504,542.4524757783553,236.41606186936315,223.15422870425246,17.19348211199806,41.58727641164656,8.296878437322874,13.05637679054919,7.834153614850044,-0.39304972965475443,-0.38750871640341095,3.0017647422704647,-8.21037679054919,11.212141532819654,0.013611127420420067,-2.032605901456275,0.37284009787813144,-0.24099650608652728,179.19253999999992,4.73511916391562,-1.0
113,OC1=C(C)C=CC=C1O,284.34911118398776,401.00950797350265,174.30372003516948,158.48294702132355,16.37557577312943,43.812545399059914,9.206504050593637,13.061639854609489,2.8063373353371937,-0.37011814531076,-0.21558304810136417,0.4649142989573197,-8.215639854609488,8.680554153566808,2.504576963620126,1.233124664133492,-0.23098724207668941,-0.027300456656040556,124.13722000000003,2.9289149426280177,0.0
114,OC1=CC=CC=C1C,272.1102270411646,376.2141137537987,164.29233553267895,145.24076031773293,16.148971467136093,38.68731653270298,8.897001535219777,13.170067829320951,7.085341633082295,-0.3910316976896525,-0.37369979479273346,2.292330334012572,-8.324067829320951,10.616398163333521,0.05298870093027695,-0.4820978139340233,-1.533926351442979,-0.049839354036798025,107.12988000000003,2.9330513412499166,-1.0
115,OC1=CC=CC(C)=C1,277.4403416289584,384.0377183125958,168.8877389853345,149.7181948055989,16.07824349267773,42.99341404501003,8.567252636801838,13.294476619154395,2.8128634300195228,-0.37813757613850724,-0.21834454435546544,0.4908188654251866,-8.448476619154395,8.939295484579581,2.523955435405664,0.6723250535524743,0.4070866112909606,-0.06753867508084327,108.13782000000003,2.9289317752260784,0.0
116,OC1=C(C)C(O)=C(C([O-])=O)C=C1,320.0358523658446,466.1187539711795,194.54729120874242,180.11315268478276,17.32047152583293,42.60171497785923,9.373654352106861,14.425500241741732,9.17369339812068,-0.4355311037554966,-0.43384178745784335,4.603416516820995,-9.579500241741732,14.182916758562724,0.2757231187003154,-1.6725879615541386,0.571633088397743,-0.07733079566138173,166.13083999999995,3.466538629636898,-2.0
117,OC1=C(C([H])=O)C(C)=CC=C1C,322.2492867956386,471.09196085518784,205.005448079578,190.73375448179698,17.127509852589263,44.57937362587383,9.103924471813892,13.116584638632833,7.829271775695661,-0.3902876026402177,-0.3876796147631263,2.994178883429248,-8.270584638632833,11.26476352206208,0.010907107733587216,0.6918961391899847,2.0228715400142745,0.23937166190289477,149.16655999999992,3.453403696585678,-1.0
118,OC1=C(C([H])=O)C(O)=CC=C1C,310.3075618471667,447.9552211371287,190.02315572492563,175.33392092853998,17.121537794407033,40.16930686622052,9.08597134584619,13.442144005319966,8.055985895001898,-0.4033818560903408,-0.39749958724460455,3.2347895375615625,-8.596144005319966,11.830933542881528,0.024803642559664666,1.7281419773120135,1.1481651352434359,-0.01920964492824205,151.13937999999993,3.4671768021725438,-1.0
119,OC1=C(C)C(O)=C(C([H])=O)C=C1,309.9675962854915,448.1764830918706,191.0230076565812,176.40672287188755,17.17062255468414,40.293431276611116,9.38999035544553,13.618023290983585,8.212202510612181,-0.4156911147779502,-0.40201955674948264,3.406895354020655,-8.772023290983585,12.17891864500424,0.04069284340847392,0.5501061992526883,0.2865313909707887,-0.07484624915257575,151.13937999999996,3.3436626838241823,-1.0
120,OC1=CC(O)=C(C([H])=O)C(C)=C1C,330.1573002016371,488.56851077789906,207.72660501616056,198.1918176665199,17.45290314097071,42.65200035698729,9.819629179295696,13.197103375765144,7.927586533040498,-0.39269439211324186,-0.39073456143964314,3.1005309037811988,-8.351103375765144,11.451634279546345,0.018944370740700617,-2.859860998710963,-0.22442416467392823,-0.07898623152026779,165.1659599999999,3.399165910279852,-1.0
121,OC1=C(C([H])=O)C(C)=CC([O-])=C1,309.8970766831187,449.03029027383764,187.72931040571953,174.86959251168855,17.083213204161098,42.16730383202119,9.57573139559787,13.871307238877394,8.301604765761248,-0.4162442978782121,-0.40888948808530096,3.4959938439131,-9.025307238877394,12.521301082790492,0.04038907815185294,0.1551072496730943,-0.8981621791206869,0.006868720328451733,151.13937999999993,3.2150191951515725,-1.0
122,OCC1=[NH+]C(C)=C([O-])C=C1,311.3980095701959,441.7754090040209,193.71000660775246,173.17925335982588,16.344148188397398,43.074672249089005,8.997295544768921,13.262561532127402,7.563350563272618,-0.3890426324342929,-0.38785318582216477,2.7188851058843264,-8.416561532127401,11.135446638011727,0.001534542611709138,0.45156398307995477,-0.03196520190468233,-0.3889355846833653,138.14391999999992,3.205830756926266,-1.0
123,O=CC1=[NH+]C(C)=C([O-])C=C1,302.6682207590467,426.65078340661466,183.20656862401069,162.6160926049019,16.63737350227882,39.0422203763549,8.998304293441027,13.660712052046483,8.14824956152087,-0.4066085524551042,-0.40364179946089496,3.3292915597387,-8.814712052046483,12.144003611785186,0.02704199821782953,-0.5196826110238957,-0.3896211933432876,-0.1526391156380451,136.12803999999994,3.350040293734832,-1.0
124,OC1=C(C)C=C(C([H])=O)C(C2=CC=C(C=CC=C3)C3=C2)=C1,477.4102330487487,748.1060415548444,322.86801961668885,315.6517182942411,19.584712021569928,44.93129272866656,9.41496195081476,12.546174240996177,8.127058564317492,-0.39340460318847476,-0.3884179105747297,3.410961681793091,-7.700174240996176,11.11113592278927,0.12990311747559874,-1.2241486545829448,-0.004899008696668206,0.1356362866542411,261.29461999999995,6.180854521593632,-1.0
125,OC1=C(C)C=C(C([H])=O)C(C)=C1,326.1391968590804,477.6805389856722,209.50246159393262,196.1111429053803,17.12304723466247,43.42743506217367,9.53090587506212,13.159025253725005,4.692351560212229,-0.3860330396956331,-0.2773961956410873,0.9829041545977361,-8.313025253725005,9.295929408322738,1.136552594385507,1.9013953158093213,0.02714406544712311,0.14819834218424366,150.1744999999999,3.4798084292857414,0.0
126,[O-]C1=C(C)C=C(C([H])=O)C(Br)=C1,332.26038200369845,487.94550482720933,211.38188704572124,198.7168299844757,18.267932158039095,46.377900568444275,9.057564475696307,13.29672005605897,5.337966253630227,-0.3941276420694074,-0.29747964333038307,1.2560326719915929,-8.45072005605897,9.706752728050562,0.7640664183613659,-2.398781465301547,-0.29272287702380617,0.389997338130051,215.04397999999992,3.3899047142152363,0.0
127,OC1=C(C)C=C(C([H])=O)C(C2=CC=CC=C2)=C1,412.9594212056967,629.860507844577,273.38757511140216,261.5536330004629,18.74292201272963,45.010414424467356,9.327751366400758,13.024604430145523,8.111979494760027,-0.40285200099848073,-0.3937877864377879,3.3327015327073957,-8.178604430145523,11.511305962852918,0.06672203794736903,-0.6995590270682372,-0.09667269724150258,-0.07243810160280617,211.23593999999986,5.067799496549674,-1.0
128,OC1=C(C)C=C(C([H])=O)C=C1,305.87851967436086,435.0062287821253,186.21240369272147,168.6331158452052,16.702528564675674,39.26575430901285,9.061690515674726,13.579118683165952,8.090962673019469,-0.4119602046904567,-0.39961753453236587,3.2678196627004987,-8.733118683165952,12.00093834586645,0.02285698968103005,-0.5070564756126037,-1.0286055843154904,-0.024845732141848875,135.13997999999992,3.455979823780106,-1.0
129,OC1=C(C([H])=O)C=C(Br)C([O-])=C1C,342.9790044574217,508.52922131156146,215.59745850630384,205.8075833507247,18.458073166270413,44.07929322850035,9.734115244553035,13.224603265465326,5.226192690510738,-0.3952814771460484,-0.29281635840963455,1.198933617490282,-8.378603265465326,9.57753688295561,0.8187409269795444,-2.574523177553932,-1.0216798186695546,2.1250556488552794,231.04337999999996,3.459731010706222,0.0
130,OC1=C(C)C(O)=C(C([H])=O)C=C1C2=CC=CC=C2,417.0489977752714,640.9361471503959,273.29835460043006,263.7215914089255,18.87947473794514,44.37628543079512,9.261523726276229,13.010021269382525,8.520194021637153,-0.397574592368682,-0.39678708401328244,3.90169079854094,-8.164021269382525,12.065712067923467,0.2274967769037875,2.0544774807193473,-0.9181540543162088,-0.4337886585257369,226.22739999999985,4.8179445003030095,-2.0
131,OC1=C(C)C(O)=C(C([H])=O)C=C1C,338.07741890205233,496.37775697942624,213.43177031836,196.5898798560694,17.119898807107027,40.281634729259935,9.146436007888035,13.615506977666787,8.589215796519287,-0.41023885240366653,-0.40995590997309,3.893731619919063,-8.769506977666786,12.663238597585849,0.15051582339977598,1.0087738625756417,0.5023484736626398,-0.013252603567950993,164.15801999999994,3.4875660596369262,-2.0
132,[O-]C1=C(C)C([O-])=C(C([H])=O)C=C1[N+]([O-])=O,349.3041321346401,518.1096705516693,213.6776094700091,198.9530243703494,17.36654569700984,41.20755983330223,9.369367353396276,14.517225304252246,9.68533863236895,-0.44697804613437353,-0.4460911351158119,5.447056192977314,-9.671225304252246,15.118281497229558,0.6077175606083642,0.06111683876427154,-1.3597585674050472,0.16741397282004541,195.12899999999996,3.5363483454034217,-2.0
133,OC1=C(CC)C(O)=C(C([H])=O)C=C1,337.51755501161426,498.2325800666213,214.42749192784677,200.2267018606183,17.28097404697003,42.72732594035601,8.621146494394809,13.461940274047217,8.069557427621561,-0.40174054854273666,-0.3983388286075239,3.249345183287906,-8.615940274047217,11.865285457335121,0.025787755666345176,-1.5715361520090882,1.3753247895663485,-0.11694383313352633,165.16595999999993,3.9452891055604224,-1.0
134,[O-]C1=C(CC(OC)=O)C(O)=C(C([H])=O)C(C)=C1,406.2463220246022,622.1589661680038,268.65153896910806,256.04339407619307,17.87908043189036,42.980448063378184,8.257689627128428,13.152609199611799,8.097743587147539,-0.39600466633354015,-0.3943019019007893,3.303636767656301,-8.306609199611799,11.610245967268103,0.051893180508762606,0.3876905137005462,1.9826144649771584,-1.7922834837226331,223.2020399999999,4.910889977435423,-1.0
135,OC1=C([N+]([O-])=O)C=C(C)C([O-])=C1C,343.2757210987413,506.928424251463,216.15797813774284,200.10662658558263,17.10843589399228,42.17263561918102,9.179054893268342,14.111445263786171,9.095413351456973,-0.4282789679559712,-0.4278662231489565,4.551690623744395,-9.265445263786171,13.817135887530569,0.3022772722874219,-1.2985856213524667,-2.1083371456738313,0.3527627262398285,181.1454799999999,3.421720666275298,-2.0
136,BrC1=CC([N+]([O-])=O)=C(O)C(C)=C1[O-],347.66725894121697,518.0479935730799,218.02419630108838,208.44741589747088,18.477650278240528,42.89586698925801,9.821210524795704,13.869539536362574,5.869976924704369,-0.417109066531444,-0.31712792454598115,1.5774704183246127,-9.023539536362573,10.601009954687187,0.5534934936202432,2.4843401386017083,0.6016005417240473,0.08821941972095007,248.03083999999998,3.403663973946211,0.0
137,O=C1[C@](O)(C)C([O-])=C([N+]([O-])=O)C(C)=C1,345.7147938635339,522.8353534425795,223.57045490122755,214.6819782231835,17.455602217017113,41.0245541811375,9.876649366184232,13.907598593068647,6.354833619058894,-0.4151253928218863,-0.33464656158683803,1.8492240513189184,-9.061598593068647,10.910822644387567,0.3403904322600246,-0.1837729446256947,-0.12549792844938956,-1.0207157275646201,199.16075999999993,3.2571259869993963,0.0
138,O=C(C(C(OC)=O)=C(C)/C1=C/[O-])[C@](O)(C)C1=O,412.674957388739,641.7765089036895,278.2855049431895,267.95685406923496,17.73386916378243,44.27204729286707,8.596775373612543,13.582737295038681,8.777175160259887,-0.42127573414650565,-0.413404047665142,4.174225654417001,-8.736737295038681,12.910962949455683,0.24305049415711436,1.7878613431509014,-0.525975446824869,-0.49889289451472507,239.20143999999993,4.430946764724706,-1.0
139,O=C(C=C(Br)/C1=C/[O-])[C@]([O-])(C)C1=O,349.4973477065713,526.9551850490718,224.32732774168878,216.14520022071414,18.452995785853933,43.64585354302639,9.834097151466452,13.726479369881009,6.255400788063711,-0.41030911199044834,-0.3264361773000404,1.7715252306834477,-8.880479369881009,10.652004600564458,0.36212444261973703,-0.20349148116111526,-0.5648896476862897,-0.10360139294246776,247.04277999999994,3.393467827746956,0.0
140,O=C(C=C(I)/C1=C/[O-])[C@]([O-])(C)C1=O,358.8779801958153,544.4056353474872,231.33392813657656,226.20613858340835,19.281651929132057,41.26795906639182,9.984090562424521,13.656577128572918,6.241314039710287,-0.4098593214095444,-0.3253694411692247,1.7558415205673006,-8.810577128572918,10.56641864914022,0.36052748085701375,-0.284184334458512,-0.5967687971890172,-0.06527182797027803,294.04325000000006,3.488065018867929,0.0
141,O=C(C=C(C#C)/C1=C/[O-])[C@](O)(C)C1=O,360.27683431905626,540.5024344887677,228.539358563523,214.67139809507097,17.745364499362104,42.57240516314121,8.129176761405702,13.776277246264561,8.809254771416171,-0.42009910036318565,-0.4168864649831367,4.183672631157977,-8.930277246264561,13.11394987742254,0.22041785974180614,1.069400806695206,0.6767463755536729,-1.939559994145563,191.1601799999999,3.995760149475694,-1.0
142,OC1=C(C)C([O-])=C(C(C)=O)C=C1Br,363.899610497694,548.4777739247511,235.8945014823362,228.75950107715963,18.50425398502432,42.63998510996982,8.894124553621861,13.167004935086037,4.994466732954259,-0.3949858074847374,-0.28029282929731597,1.0971492050815104,-8.321004935086037,9.418154140167548,0.9486824721272517,0.7533405153220655,-2.1812132514665317,0.3656879063625797,245.06995999999992,4.031002210633438,0.0
143,O=C(C=C(C)/C1=C/[O-])[C@@](CC)(O)C1=O,363.40645641518927,559.1406659072571,244.25618086662487,237.17505195553252,17.471033471801427,40.31855303783229,8.225212669423941,13.050201688954282,5.581351608348896,-0.3838200066745972,-0.30408108737624784,1.3374818796209957,-8.204201688954281,9.541683568575277,0.6021302712720993,1.8030942110813672,1.2648223231866997,-2.5386098589786927,196.19987999999992,3.5849934298345913,0.0
144,[O-]C1=C(C)C([O-])=C(C([H])=O)C(C)=C1[N+]([O-])=O,362.5746573703982,549.9820251659881,230.67076283363062,220.29467908345728,17.8406099967951,46.61429989838399,9.45966262227839,14.22557946901783,9.485463570128466,-0.43847012010579167,-0.43716347168724357,5.1827205263980245,-9.37957946901783,14.562299995415854,0.5432569562695581,0.8111466710123967,-1.6589875587175453,-0.2470167757959842,209.15558,3.4622074100629714,-2.0
145,[O-]C1=C(C)C(O)=C(C([H])=O)C(C)=C1C(OC)=O,399.46664614581186,611.9641493061379,263.4536861354121,251.48927132187106,17.874104995675687,42.98401271847328,8.445185578379718,13.570706249513515,8.897443863996449,-0.41712468727152857,-0.416057565333118,4.366061603688456,-8.724706249513515,13.090767853201971,0.31461773969200724,1.055435646105472,0.004555181826586541,0.27348785764100497,222.1940999999999,4.512361137515614,-2.0
146,[NH3+][C@@H](CC1=CC(I)=C(OC2=CC(I)=C([O-])C(I)=C2)C(I)=C1)C([O-])=O,634.5938911915404,1043.0110626686967,457.1612361197251,475.4752734774112,23.533275858307228,50.18847811286181,10.368392470200885,12.799478640291895,5.922734365722099,-0.40549128760048886,-0.2892720971470098,1.4822556953938366,-7.953478640291895,9.43573433568573,0.40552132967173754,-0.36973411699353553,-1.5730777351461125,-0.9075051247584374,776.8700199999998,6.930524664236543,0.0
147,COC1=C2O[C@@H]3[C@]45C2C(C=C1)C[C@@H](N(CC5)C)[C@]4([H])C=CC3=O,462.10859984928055,773.5031907276028,344.0237990246307,364.38832703925516,19.589333037306506,51.59354547378001,8.806639200607812,11.598510242742192,5.029014893756374,-0.34589067638640897,-0.2834447201319086,0.9152436063150047,-6.752510242742192,7.667753849057199,0.732228712558631,-1.329240530908077,-0.8948214253734958,-0.746535454800843,299.3642400000003,5.120078061123297,0.0
148,O=C([O-])[C@H](N1C2=O)C(C)(S[C@@]1([C@@H]2NC(C(C3=CC=C(O)C=C3)N)=O)[H])C,569.5037551778,929.649392288027,405.88449090808683,407.54472795359345,19.648869670669256,50.61523424416227,10.148644764966926,12.850309646148057,9.207302390530797,-0.40664915998128714,-0.40559812739438533,5.246639325446137,-8.004309646148057,13.250948971594193,0.8853369349153392,-1.6358999079093404,0.16590851457499567,1.840998597759344,363.38828000000024,6.068117530580235,-2.0
149,O=C([C@H]1N(CCC1)C([C@@H]([NH2+][C@@H](CCC2=CC=CC=C2)C([O-])=O)CCCC[NH3+])=O)[O-],635.7754353903903,1093.619102467455,482.75969578702507,505.50703151331743,19.935064572634538,54.11750638737896,9.608163791448039,12.684729337999967,9.203491300398097,-0.40762632970279683,-0.40329619093083846,5.341052387606738,-7.8387293379999665,13.17978172560671,0.9835610872086407,-1.5924781154387202,0.8911384212449893,-1.9831365346593708,403.4720600000004,7.195387080647606,-2.0
150,COC1=CC=C2C(N=C(N2)[S+](O)CC3=C(C(OC)=C(C=[NH+]3)C)C)=C1,580.0903018456727,928.3330717719489,411.5728985375204,404.89273188664544,19.359846258120854,44.909813472096005,8.22567529702146,11.97824513991253,5.127312952014868,-0.370057598162553,-0.25940304128361635,1.0027986351892348,-7.132245139912531,8.135043775101765,0.7214856831743673,0.16380890577971297,-0.3768883393808804,-0.577275237424767,345.4160600000003,7.924713330782739,0.0
151,O=C(C[C@@H](C[C@@H](CCN1C(C2=CC=C(F)C=C2)=C(C(C(NC3=CC=CC=C3)=O)=C1C(C)C)C4=CC=CC=C4)O)O)[O-],834.1168409225528,1449.8373287430359,651.1759002179039,673.9374423036973,21.563039329614963,54.3681350621121,9.77423474890811,12.195979838788197,8.66611187032171,-0.39721844003380735,-0.39517186402800547,4.41839999061393,-7.349979838788197,11.768379829402127,0.5982881202922196,-5.467566245538231,-0.7910503730462961,1.2867755830244414,557.6318631999983,8.962589634727053,-1.0
152,CCC(C)(C(O[C@@H]1C[C@@H](C=C2C=C[C@H]([C@H]([C@]12[H])CC[C@@H]3C[C@@H](CC(O3)=O)O)C)C)=O)C,660.7777476215447,1158.2826693677378,521.6562379899268,561.3775856565989,19.75420300827618,49.061253644253746,9.39303810096784,12.232115584083127,4.482547981901302,-0.36960499846451733,-0.23969685217565434,0.7954928276759616,-7.386115584083127,8.181608411759088,1.1589448457746598,-1.2317480215162928,-0.14818345535026145,-1.350452235252401,418.56622000000044,6.728421457932645,0.0
153,O=C([C@@H](N1CCC2=C(C1)C=CS2)C3=C(Cl)C=CC=C3)OC,507.2710301398382,822.9567763812959,365.32268507196693,371.30554742414745,20.17810445905282,51.77319212129342,8.929059802434988,8.240031884544031,4.3878216508499035,-0.37336864402915404,-0.23063370286722581,0.27968476077367194,-3.394031884544031,3.6737166453177026,0.7378631099237685,-0.7123264778492076,0.5016054915384411,-0.5835101803530729,322.8296800000002,5.627868872902799,1.0
154,[O-]C(CC1(CS[C@@H](C2=CC=CC(/C=C/C3=NC4=C(C=C3)C=CC(Cl)=C4)=C2)CCC5=CC=CC=C5C(C)(C)O)CC1)=O,883.5026829890769,1521.9502308123826,661.7561914238657,709.2239078583982,21.36698019131682,50.359829031721915,10.556770071513856,11.75704940142234,8.13142419035582,-0.38003409569190977,-0.3780574851067905,3.5844877660853847,-6.911049401422339,10.495537167507726,0.29906357572956405,1.832120875164219,1.3362307311194543,0.3350865003821763,585.1752999999984,8.694785792303355,-1.0
155,CC(C1=NC(N(S(C)(=O)=O)C)=NC(C2=CC=C(C=C2)F)=C1/C=C/[C@H](C[C@H](CC([O-])=O)O)O)C,711.2437591531423,1210.8694493613743,529.7552641665786,545.0340427891416,20.567888176567887,48.21718804995764,9.698230160770661,12.62320231554322,8.642541590021748,-0.4044270630896592,-0.40093843518627204,4.2063226819604935,-7.777202315543219,11.983524997503713,0.4097810919387455,-3.233088560228695,0.15408294595307925,0.4549820188504007,480.52968320000025,7.58133450987945,-1.0
156,CC([NH2+]CC(O)COC1=CC=C(CCOC)C=C1)C,525.4898539063761,843.0980165922992,387.313173188174,378.1288797917273,17.943102433914795,45.61408497372514,8.700986569043295,6.060618416262784,1.2320167278552856,-0.29219979377980504,-0.12289539414730524,0.14903257928332025,-1.214618416262784,1.3636509955461042,3.7630158514280336,-5.668790516815837,1.2584032862877004,0.7284240596455132,268.3718400000001,6.74162576975809,1.0
157,FC(C=C1)=CC=C1[C@@]2(CCC[NH+](C)C)C3=CC=C(C#N)C=C3CO2,561.8512058936926,915.4271434262488,407.0168871496295,409.0126811600555,19.61716649779234,50.20949725956082,9.586344046067868,12.243648047369417,5.219926257873654,-0.3497576835707684,-0.28151065876755793,1.074881825335124,-7.397648047369417,8.472529872704541,0.7009555674614701,1.3432241887129892,0.1461596559436827,0.15786738161528113,324.3919432000003,5.665999324003421,0.0
158,CC[C@H]1OC([C@@H]([C@H]([C@@H]([C@H]([C@](O)(C[C@H](C[NH+]([C@@H]([C@H]([C@@]1(O)C)O)C)C)C)C)O[C@@H]2O[C@@H](C[C@H]([NH+](C)C)[C@H]2O)C)C)O[C@H]3C[C@@](OC)([C@H]([C@@H](O3)C)O)C)C)=O,973.5692084597665,1875.1384836671496,835.4077397919741,990.5518459967795,20.999711376237244,55.99180101700782,9.147132436047997,4.972608299452343,0.813820367521464,-0.2991766945276075,-0.10172927133170562,0.45847154528609163,-0.12660829945234298,0.5850798447384347,4.490651177764628,6.393922462910568,1.2880553749368069,3.840088405721282,749.9924199999974,7.929162947382198,1.0
159,CC([NH2+]CC(O)C1=CC(CO)=C(C=C1)O)(C)C,465.3784904694155,732.5607078289532,328.5163150448424,325.3421536130564,17.54775901369837,43.553090380493956,9.094227006784887,12.057966109601512,3.408406712474266,-0.34453300856446206,-0.23451465416627507,0.48186531760510287,-7.211966109601512,7.693831427206614,1.9194586051308369,-0.1700486785477806,-0.5298120782079063,-0.09176997660002506,239.3107399999998,5.64239939311347,0.0
160,NS(=O)(C1=C(C=C2NCNS(=O)(C2=C1)=O)Cl)=O,412.48419813202753,642.1482848554247,269.468494020585,267.4098101638459,20.60426381296304,47.266040898960085,9.741894156750558,13.775656983899522,8.801879726631528,-0.43051075721504634,-0.4253424636019083,4.1728109173923,-8.929656983899521,13.10246790129182,0.21693119076077266,-1.9495195396826563,3.4673811989022996,-1.9721193878774246,296.73118000000005,4.309077159286877,-1.0
161,CN(C(NC(N)=[NH2+])=N)C,316.30998609756296,448.7147895067023,205.6756534663728,185.5159503827005,15.80017920831191,35.30699118214565,8.58122797402332,6.9307352158770215,-0.5856146256620505,-0.1454193817424684,-0.09263681968097501,0.1862872607681422,-2.0847352158770214,2.271022476645163,5.617901886430194,0.20309469459395224,0.11272345323714883,-0.07462390300042732,131.17952,3.7940127787986113,2.0
162,C[NH2+][C@H]1CC[C@H](C2=CC=CC=C21)C3=CC(Cl)=C(Cl)C=C3,494.6518463669104,801.4749621241101,358.2863656399026,365.4994830681497,20.13257964366956,46.096166235839796,9.431822443157246,12.172981953574565,4.467647433797138,-0.3564411376413397,-0.24843754224812906,0.7832795941421429,-7.326981953574565,8.110261547716707,1.1616321603450048,-0.8035141728842268,-0.3913259851227151,1.0741463239883289,306.2295800000003,5.125754394986512,0.0
163,CC(CC1=CC=C([C@@H](C([O-])=O)C)C=C1)C,429.898511457841,664.0185622176774,301.9192105193373,290.0932121478642,17.699358791108914,46.4841136136458,9.193502040048507,12.82418316254875,7.756951751135363,-0.4261170631075061,-0.3841311022585184,2.925001088891977,-7.978183162548749,10.90318425144073,0.01404933775661457,-2.4285058130442105,0.5496178937006171,1.5158165066479428,205.27287999999984,5.0752429873682745,-1.0
164,O=C(CC1=C(N=C2C=CC(C)=CN21)C3=CC=C(C)C=C3)N(C)C,564.2424393795519,901.2663175969457,404.33568578166665,395.8527535858069,19.25704348239936,45.475510575466544,9.425602287581604,11.71601492811897,4.442754955250341,-0.352644810916374,-0.24139127354049664,0.7187133568793388,-6.8700149281189695,7.588728284998308,1.1219584016289976,-0.883776313399137,-1.8405861643986197,-1.3073723882549646,307.3895400000003,6.3640745362966795,0.0
165,O=C(C1=C(NCC2=CC=CO2)C=C(Cl)C(S(=O)(N)=O)=C1)[O-],482.1452372003114,765.5969749565179,320.94747604966625,320.6785975989691,20.269000710986646,45.68413342926243,8.83234315290272,13.6344916198272,9.614975863450972,-0.4305556477271632,-0.42729902621217253,5.7160157995578205,-8.7884916198272,14.504507419385023,0.9470399361068486,-2.892335517977033,1.2521139132415484,1.0261367498160525,328.72826000000003,5.03741369366349,-2.0
166,O=S(CC1=[NH+]C=C(C(OC)=C1C)C)C2=NC3=C(N2)C=CC(OC)=C3,577.5507994455369,923.3173729405734,406.87184749665437,402.3602712119548,19.367631432184186,48.70421009392203,8.23046088379363,11.912954311421833,5.0684914494979765,-0.36707083361459397,-0.2578428225075564,0.9704198228065224,-7.066954311421833,8.037374134228356,0.7479283733085461,-0.07181595020729148,-0.7138354340689658,1.0802396208164937,345.4160600000003,8.110788194186185,0.0
167,O=C1N(N=C2C=CC=CN21)CCCN3CCN(CC3)C4=CC(Cl)=CC=C4,615.6215827517702,995.5994076475341,441.56082966959104,443.65435705841475,19.674797383325263,43.667413129323606,9.474354857987255,11.345989507928467,5.259288755442175,-0.34286640375602295,-0.28021698798703243,0.9815131852685212,-6.499989507928467,7.481502693196988,0.568224429826346,-1.0268303622616832,-0.029922611188613557,0.6432081227216659,371.86388000000034,7.866903911286847,0.0
168,CC([C@H](N(CC1=CC=C(C2=C(C3=NN=N[N-]3)C=CC=C2)C=C1)C(CCCC)=O)C([O-])=O)C,689.3992120386996,1174.6835127126265,526.9545833547679,542.4119935900933,20.25493633817682,52.64835146653235,8.73958114734692,12.329422346672674,5.569899823001297,-0.3915665146231275,-0.2844931517137698,1.245652650777687,-7.483422346672674,8.72907499745036,0.5217528277763902,2.8232552897205316,0.6671588229096383,-2.5879255458650174,435.5187600000003,8.425659005705286,0.0
169,O[C@]1([C@H](CCCC1)C[NH+](C)C)C2=CC(OC)=CC=C2,477.88038727839483,779.7973075744807,351.20490410965664,364.28444132620484,18.448240436132814,48.2506702038372,8.468993633679567,11.987397255211917,2.9694678480506993,-0.35583915714028785,-0.21697845274099395,0.3842179743270769,-7.141397255211917,7.525615229538995,2.260750126276378,0.11911237152365217,1.1413878708224687,0.2607285357451006,263.3751999999999,5.023637024638124,0.0
170,C[NH2+]CC[C@@H](C1=CC=CS1)OC2=CC=CC3=CC=CC=C23,532.6829959815658,851.1588054397974,382.96352352812454,378.2095178125201,19.732438633721827,46.10014306702438,8.46146110292771,11.76959234523255,4.770933468017058,-0.359654150782917,-0.24915630570694017,0.8377016696627259,-6.923592345232549,7.761294014895275,0.9127682016456676,-0.763591997616238,-0.4636166742769303,0.2032910659031829,297.4145600000002,6.282825859426816,0.0
